-0.043797557,-0.008131669
0.033175766,-0.009700697
-0.039707986,-0.010607282
-0.037155218,0.065513952
-0.051196251,0.034970313
-0.026835278,-0.051495037
0.039032092,0.040104187
-0.01773697,-0.003507125
0.045100953,-0.034601843
-0.015928384,-0.016013509
-0.002121232,0.014452803
0.055907741,-0.066468567
0.020961993,-0.028997023
0.00095605,-0.007402343
-0.019995866,-0.034899189
-0.080027846,-0.03316731
0.036978721,-0.021790718
-0.005170069,-0.006286469
0.016027777,-0.019285959
0.017038531,-0.017489992
0.01692523,0.021378098
0.005013035,0.008754572
-0.053349505,-0.081792367
-0.017104596,0.021287384
0.016642975,0.033413603
-0.026556173,0.038803334
-0.044413809,0.048368968
0.0277214,-0.02960181
0.040926005,-0.083736893
0.0387828,-0.016883818
-0.06662383,-0.060309941
0.013946475,-0.079933884
-0.03335498,-0.017106974
-0.009870489,0.029096885
-0.00808751,-0.045861574
0.021371641,0.007050012
-0.093323748,0.054166811
0.044715895,-0.045791783
-0.005982161,0.047391555
-0.008784303,-0.021336463
-0.011945612,-0.024493867
-0.079850811,-0.005879746
0.037863869,-0.022354096
-0.001670143,-0.056732533
-0.039123017,-0.049815954
-0.053933438,-0.013458547
0.030731245,-0.00306609
0.030044601,0.026027412
-0.067210604,-0.068908231
0.032166745,-0.010877715
-0.009328097,-0.040638978
0.016583552,-0.057787592
-0.014825442,-0.012675849
-0.040989406,0.012021654
0.034160461,-0.080312981
0.013750297,-0.030032995
-0.007265077,0.018598505
0.025004171,-0.032848136
-0.000953528,-0.002678107
-0.008793771,0.01322878
0.014128456,-0.059811302
0.037220371,-0.040426031
-0.021960089,-0.045375132
0.008794345,-0.054894242
0.00808689,0.001268349
-0.026123835,-0.024903131
-0.02753241,0.031828296
0.004286469,-0.041665015
0.011051152,0.027648053
-0.009367134,-0.042129513
-0.005672237,-0.002964213
-0.056673296,-0.02418035
0.005471752,-0.037906877
-0.008699967,-0.012526284
-0.035534263,-0.016892312
-0.044390842,-0.017090003
0.009054954,-0.067332938
0.019685186,-0.042120717
0.008412283,-0.033765428
-0.028600679,-0.016284573
0.037159853,-0.03552478
0.008663539,0.027923119
0.000788624,-0.005192146
-0.015061065,0.015032639
-0.008761603,0.037842067
0.021821993,-0.031620652
0.009785211,-0.005389649
0.028162751,-0.004317909
-0.018925371,-0.027041855
0.01386411,-0.104947526
-0.004662685,0.001270492
0.055461418,-0.000943696
-0.013235883,-0.054571558
0.016807652,-0.018727296
0.018505538,-0.014724102
-0.017390278,-0.001181012
-0.041093264,0.0049032
0.040203467,0.06469415
-0.019345746,0.008971116
-0.017255073,0.012549544
0.046908687,-0.016969373
0.019405517,-0.025122502
0.043189889,-0.026772306
0.036842129,0.009768804
0.012776529,0.013880295
-0.011882683,0.028132268
0.000488184,-0.018325298
-0.021165945,-0.046765883
-0.013228131,-0.036228683
-0.015828473,-0.018192371
-0.033618985,-0.032229668
-0.064206456,-0.000510173
-0.031588831,-0.072336933
0.032313655,-0.032767983
0.018436949,-0.034883007
-0.009038605,0.054833352
0.00425452,-0.070757869
-0.029618961,-0.010628703
-0.041731159,-0.003990827
-0.026845577,0.038505975
0.002689281,-0.00502757
-0.033670009,0.012061558
-0.015062473,0.003815593
-0.059910484,0.011223747
-0.007237151,0.012159407
-0.010182148,0.008187971
-0.032200787,-0.047925328
0.024447832,-0.042728721
0.025515318,0.00989461
0.044547407,-0.067702099
-0.005834621,-0.008910238
0.019196041,-0.057797099
0.01471853,-0.004478716
-0.036811619,-0.004216086
0.010541048,0.009857995
0.043516613,0.015017635
0.07306687,0.023731075
-0.014313446,-0.026080137
-0.044095874,-0.037593706
-0.002806931,-0.041098454
-0.026436436,-0.03038321
0.002633192,-0.05939982
-0.00116521,0.03891799
-0.026890109,-0.038039963
-0.007201458,-0.038073
-0.025440546,-0.021802981
-0.019378868,0.037979194
-0.030224822,-0.060148128
0.038480619,0.005221548
-0.031499698,0.032903455
0.053520109,-0.037528105
0.038777574,-0.003370642
-0.00662691,-0.031237176
-0.074600152,0.012338747
0.051481113,-0.019255078
0.038006747,0.042021
0.024763446,-0.073270423
0.028463833,0.004841777
-0.042845347,-0.04675608
0.056483002,-0.017814868
0.02042822,0.060308164
-0.009790471,-0.068167743
-0.020640976,-0.053224139
0.074812773,-0.035749387
0.055950544,-0.015854178
-0.010479511,-0.036249403
0.014172653,0.024535541
-0.012289987,-0.024332221
0.009490388,-0.02939428
-0.034193295,-0.043260301
-0.007575257,7.30293E-05
-0.017322562,-0.061616766
-0.045352653,-0.03145939
0.059181201,0.005626165
0.051272738,-0.026079725
-0.090037829,-0.045122449
0.031433561,-0.001909653
0.060543205,0.006771247
0.060874209,0.000850108
0.022347419,-0.071855026
0.032033241,-0.040516409
0.00514057,0.022841646
0.009630742,-0.047279878
0.016851553,-0.007174287
0.025939372,-0.00503926
0.004915369,-0.018714144
-0.031592135,0.031348718
0.008706217,-0.128905418
-0.050498163,-0.022238204
-0.026907576,0.021476434
-0.029038198,-0.040227558
-0.028576539,0.019559856
0.006991463,-0.027657537
0.020889188,-0.035740391
-0.011366306,-0.012869315
0.006517426,-0.038027089
0.005861213,-0.029259548
-0.065324538,-0.091236246
0.042257751,0.04031102
0.033050924,-0.014524182
0.017421505,-0.004188583
-0.030014489,0.024608246
0.023646689,0.022967755
-0.048463328,-0.002269842
0.041188116,-0.047664733
0.037062707,-0.026388768
0.088560392,0.035728982
-0.003343696,-0.017328301
-0.01884356,-0.011261402
0.033639253,8.94857E-05
0.034660927,0.058024611
0.009225247,-0.014076416
-0.009435166,-0.001796012
0.007933519,-0.027423737
-0.005031308,0.011828919
-0.005582744,-0.01386739
-0.003251384,0.008162782
-0.023484874,-0.012025791
-0.002832083,0.022501136
0.003192251,-0.019694209
-0.023474012,0.073175227
-0.019755573,-0.039132631
